hdp_shardid,skclientkey,medid,medfulname
4,10163,EVIT5,THROMBIN (HUMAN) (EVITHROM 5ML) (5 mL) VIAL
4,10163,EXAL12,HYDROmorphone ER (EXALGO ER) 12 mg TABLET
4,10163,EXAL16,HYDROmorphone ER (EXALGO ER) 16 mg TABLET
4,10163,EXAL8,HYDROmorphone ER (EXALGO ER) 8 mg TABLET
4,10163,EXEN10,EXENATIDE (BYETTA) 10 mcg (0.04 mL) INJ.
4,10163,EXEN5,EXENATIDE (BYETTA) 5 mcg (0.02 mL) INJ.
4,10163,EXPAREL,EXPAREL (EXPAREL) 266 mg (20 mL) VIAL
4,10163,FLUC100,FLUCONAZOLE (DIFLUCAN) 100 mg TABLET
4,10163,FLUC400IV,FLUCONAZOLE/NSS (DIFLUCAN) 400 mg (200 mL) INTRAVENOU
4,10163,FLUCONPED,FLUCONAZOLE PED INJ (DIFLUCAN) 200 mg INTRAVENOU
4,10163,FLUD0,FLUDARABINE (FLUDARA) 50 mg VIAL
4,10163,FLUO.025OI,FLUOCINOLONE (SYNALAR 0.025%) (15 g) OINTMENT
4,10163,FLUO.05CRM,FLUOCINONIDE (LIDEX CREAM 0.05%) CREAM
4,10163,FLUO.05OIN,FLUOCINONIDE (LIDEX 0.05%) OINTMENT
4,10163,FLUO.05SOL,FLUOCINONIDE (LIDEX 0.05%) SOLUTION
4,10163,FLUOR.1OPH,FLUOROMETHOLONE (FML S.O.P.) OINTMENT
4,10163,FLUOR5,Fluoresein Sodium/ Benoxin HCL (Fluress) (5 mL) DROPS
4,10163,FLUORI,FLUORESCEIN (FLUOR-I-STRIP) STRIPS
4,10163,FLUORIMETH,Gebauer's Spray and Stretch (Gebauer's Spray and Stretch) (104 mL) SOLUTION
4,10163,FLUP1,fluPHENAZine HCL (PROLIXIN) 1 mg TABLET
4,10163,FLUP10,fluPHENAZine HCL (PROLIXIN) 10 mg TABLET
4,10163,FLUP2.5,fluPHENAZine HCL (PROLIXIN) 2.5 mg TABLET
4,10163,FLUP25DEC,fluPHENAZine (PROLIXIN) 25 mg (1 mL) INJ.
4,10163,FLUP5,fluPHENAZine HCL (PROLIXIN) 5 mg TABLET
4,10163,FLUPH2.5,fluPHENAZine HCL (PROLIXIN) 2.5 mg (1 mL) VIAL
4,10163,FLUT125,FLUTAMIDE (EULEXIN) 125 mg CAPSULE
4,10163,FLUTNS,FLUTICASONE (FLONASE) SPRAY
4,10163,FML,FLUOROMETHOLONE (FML) SUSPENSION
4,10163,FOLIC,FOLIC ACID (FOLATE) 1 mg TABLET
4,10163,FOLIC5IV,FOLIC ACID (FOLIC ACID 10 ML) 5 mg (1 mL) mL(S)
4,10163,FOMEPVIAL,FOMEPIZOLE (ANTIZOL) 1 g (1 mL) VIAL
4,10163,ROBITUSSIN,guaiFENesin 120ml btl-No Pyxis (ROBITUSSIN SYRUP) 100 mg (5 mL) SYRUP
4,10163,ROCA.25,CALCITRIOL (ROCALTROL) 0.25 mcg CAPSULE
4,10163,FEIBA,ANTI-INHIBITOR COAGULANT COMP (FEIBA VH IMMUNO) VIAL
4,10163,FELB400,FELBAMATE (FELBATOL) 400 mg TABLET
4,10163,FELB600,FELBAMATE (FELBATOL) 600 mg TABLET
4,10163,FELD20,PIROXICAM (FELDENE) 20 mg CAPSULE
4,10163,FELO10,FELODIPINE (PLENDIL) 10 mg TABLET
4,10163,FENO160,FENOFIBRATE (LOFIBRA) 160 mg TABLET
4,10163,FENO54,FENOFIBRATE (LOFIBRA) 54 mg TABLET
4,10163,FENT0.05,fentaNYL (SUBLIMAZE) 100 mcg (2 mL) INJ.
4,10163,FLAGYL250,metroNIDAZOLE (FLAGYL) 250 mg TABLET
4,10163,FLASH DRIVE 1,OBM FLASH DRIVE 1 (Supplies) MISC.
4,10163,FLASH DRIVE 2,OBM FLASH DRIVE 2 (Supplies) MISC.
4,10163,FLASHDRIVE3,OBM FLASH DRIVE 3 (Supplies) MISC.
4,10163,FLASHDRIVE4,OBM FLASH DRIVE 4 (Supplies) MISC.
4,10163,FLEETENEMA,SODIUM BIPHOSPHATE ENEMA (FLEET ENEMA) ENEMA
4,10163,FLEETPED,SODIUM BIPHOSPHATE (PEDS) (FLEET) ENEMA
4,10163,FLOLINIT,EPOPROSTENOL INITIAL (EPOPROSTENOL INITIAL) MISC.
4,10163,FLOLMAIN,EPOPROSTENOL NEB MAINTENANCE (EPOPROSTENOL NEB MAINTENANCE) MISC.
4,10163,FLOLREM,EPOPROSTENOL NEB REMINDER (EPOPROSTENOL NEB REMINDER) MISC.
4,10163,FLOLWEAN,EPOPROSTENOL NEB WEAN (EPOPROSTENOL NEB WEAN) MISC.
4,10163,FLOM0.4,TAMSULOSIN (FLOMAX) 0.4 mg CAPSULE
4,10163,FLORINEF,FLUDROCORTISONE (FLORINEF) 0.1 mg TABLET
4,10163,FLOS10,FLOSEAL HUMAN THROMBIN (FLOSEAL) (10 mL) SYRINGE
4,10163,FLOS5,FLOSEAL HUMAN THROMBIN (FLOSEAL) (5 mL) SYRINGE
4,10163,FLOV110,FLUTICASONE (FLOVENT) 110 mcg INHALATION
4,10163,FLOV44,FLUTICASONE (FLOVENT) 44 mcg INHALER
4,10163,FLU200IV,FLUCONAZOLE/NSS (DIFLUCAN) 200 mg (100 mL) INTRAVENOU
4,10163,VITE400,VITAMIN E (VITAMIN E) 400 unit CAPSULE
4,10163,VITE50/ML,VITAMIN E (AQUASOL E) 50 unit (1 mL) DROPS
4,10163,VITK10,PHYTONADIONE (VITAMIN K) (VITAMIN K) 10 mg (1 mL) AMPUL
4,10163,VOLUMEN,Barium Sulfate (NeulumEX) (450 mL) mL(S)
4,10163,VORI200,VORICONAZOLE (VFEND) 200 mg TABLET
4,10163,VORI50,VORICONAZOLE (VFEND) 50 mg TABLET
4,10163,VORIIV200,VORICONAZOLE (VFEND IV) 200 mg VIAL
4,10163,VOSOL,ACETIC ACID 2% OTIC (VOSOL) SOLUTION
4,10163,VOTR200,PAT OWN- PAZOPANIB (PAT OWN- VOTRIENT) 200 mg TABLET
4,10163,Waste,Narcotic Waste EACH
4,10163,WDBP,WARFARIN DOSING BY PHARMACY (WARFARIN DOSING BY PHARMACY) MISC.
4,10163,WHITERX,PRESCRIPTION BLANKS (Supplies) MISC.
4,10163,WRENCH,OXYGEN WRENCH (Supplies) MISC.
4,10163,WRIST,Wrist Restraint (Supplies) MISC.
4,10163,WRISTBAND,EZ-10 Wrist Band (Supplies) MISC.
4,10163,XANA.25,ALPRAZolam (XANAX) 0.25 mg TABLET
4,10163,XANA.5,ALPRAZolam (XANAX) 0.5 mg TABLET
4,10163,XANA1,ALPRAZolam (XANAX) 1 mg TABLET
4,10163,XGEVA,Denosumab (Xgeva) 120 mg INJ.
4,10163,XGEVA120MD,DENOSUMAB (MD OFFICE USE) (XGEVA (MD OFFICE USE)) 120 mg INJ.
4,10163,xHYDROHPVIALx,HYDROmorphone HP 50MG/5ML (DILAUDID HP) 50 mg (5 mL) mL(S)
4,10163,XOPE0.63,LEVALBUTEROL (XOPENEX) 0.63 mg (3 mL) SOLUTION
4,10163,XOPE1.25,LEVALBUTEROL (XOPENEX) 1.25 mg (3 mL) SOLUTION
4,10163,XRAYKEY,Key - XRAY Cabinet (Supplies) MISC.
4,10163,XTAMP13.5,oxyCODONE ER (Xtampza ER) 13.5 mg TABLET
4,10163,VANC1PB,VANCOMYCIN w/ 0.9% NSS (VANCOCIN) 1 g (250 mL) PIGGYBACK
4,10163,VANC25PO,VANCOMYCIN (VANCOCIN) 125 mg/2.5 mL (2.5 mL) UD CUP
4,10163,VANC2PB,VANCOMYCIN w/ 0.9% NSS (VANCOCIN) 2 g (500 mL) PIGGYBACK
4,10163,VANCEN,VANCOMYCIN (VANCOMYCIN) ENEMA
4,10163,VANCO1,VANCOMYCIN (VANCOCIN) 1 g VIAL
4,10163,VANCO25PO,VANCOMYCIN (VANCOCIN) 125 mg/5 mL (5 mL) UD CUP
4,10163,VANCO500,VANCOMYCIN (VANCOCIN) 500 mg VIAL
4,10163,VANCODBL,VANCOMYCIN 15 mg/kg (VANCOMYCIN 15 MG/KG) INJ.
4,10163,VANCOIT,VANCOMYCIN INTRATHECAL (VANCOCIN) MISC.
4,10163,VANCOIVPB,VANCOMYCIN w/ 0.9% NSS 1 gm (VANCOCIN W/ 0.9% NSS) 1 g (250 mL) PIGGYBACK
4,10163,VISI100,IODIXANOL 100ML (VISIPAQUE 320mg/ml) 320 mg/1 mL (100 mL) BOTTLE
4,10163,VISI150,IODIXANOL 150ML (VISIPAQUE 270mg/ml) 270 mg/1 mL (150 mL) BOTTLE
4,10163,VISI200,IODIXANOL 200ML (VISIPAQUE 320mg/ml) 320 mg/1 mL (200 mL) BOTTLE
4,10163,VIST100,hydrOXYzine PAMOATE (VISTARIL) 100 mg CAPSULE
4,10163,VIST25,hydrOXYzine PAMOATE (VISTARIL) 25 mg CAPSULE
4,10163,VIST75,CIDOFOVIR (VISTIDE) 75 mg (1 mL) VIAL
4,10163,VITAB12,CYANOCOBALAMIN (VITAMIN B-12) 1000 mcg (1 mL) VIAL
4,10163,VITAE100,VITAMIN E (VITAMIN E) 100 unit CAPSULE
4,10163,VITAGEL,VITAGEL SURGICAL HEMOSTAT (Supplies) EACH
4,10163,VITB,VITAMIN B COMPLEX (B-COMPLEX W/B-12) TABLET
4,10163,VITB1TB,THIAMINE (VITAMIN B-1) 50 mg TABLET
4,10163,VITC250,ASCORBIC ACID (VITAMIN C) (VITAMIN C) 250 mg TABLET
4,10163,VITD3,VITAMIN D3 (CHOLECALCIFEROL) 1000 unit TABLET
4,10163,VITD400,CHOLECALCIFEROL (VIT D3) (CHOLECALCIFEROL) 400 unit TABLET
4,10163,VITE1000,VITAMIN E (VITAMIN E) 1000 unit CAPSULE
4,10163,VITE200,VITAMIN E (VITAMIN E) 200 unit CAPSULE
4,10163,XTAMP36,Oxycodone ER (Xtampza ER) 36 mg TABLET
4,10163,TACRSUS1,TACROLIMUS SUSPENSION (PROGRAF SUSPENSION) 1 mg (1 mL) mL(S)
4,10163,THERASOLN,MULTIVITAMIN(THERAPEUTIC) (THERAGRAN) LIQUID
4,10163,THI10,THIOTHIXENE (NAVANE) 10 mg CAPSULE
4,10163,THIA100,THIAMINE (VITAMIN B-1) 100 mg/1 mL (2 mL) VIAL
4,10163,THIAM100,THIAMINE (VITAMIN B-1) 100 mg TABLET
4,10163,THIGH,BP Cuff Thigh (Supplies) MISC.
4,10163,THIO15,THIOTEPA (THIOPLEX) 15 mg VIAL
4,10163,THIO2,THIOTHIXENE (NAVANE) 2 mg CAPSULE
4,10163,THIO500INJ,THIOPENTAL 500 mg/2.5% (PENTOTHAL 500MG/2.5%) 500 mg KIT
4,10163,THOR10,chlorproMAZINE (THORAZINE) 10 mg TABLET
4,10163,THOR100,chlorproMAZINE (THORAZINE) 100 mg TABLET
4,10163,THOR200TB,chlorproMAZINE (THORAZINE) 200 mg TABLET
4,10163,THOR50,chlorproMAZINE (THORAZINE) 50 mg TABLET
4,10163,THORAZIN25,chlorproMAZINE (THORAZINE) 25 mg TABLET
4,10163,THROM5000,THROMBIN RECOMBINATE TOPICAL (RECOTHROM) 5000 unit VIAL
4,10163,THROMBATE,ANTITHROMBIN III (HUM PLAS) (THROMBATE III) 1 unit VIAL
4,10163,THYM1,THYMOGLOBULIN 1 mg/kg (THYMOGLOBULIN 1 MG/KG) INJ.
4,10163,THYMO,"THYMOGLOBULIN - RABBIT (ANTITHYMOCYTE GLOBULIN,RABBITT) 25 mg VIAL"
4,10163,THYMO1.5MG,"THYMOGLOBULIN 1.5 mg/kg (OR) (ANTITHYMOCYTE GLOBULIN,RABBITT) VIAL"
4,10163,THYMO1MG/K,"THYMOGLOBULIN 1 mg/kg (ANTITHYMOCYTE GLOBULIN,RABBITT) VIAL"
4,10163,THYR1,"THYROID,(ARMOUR) (ARMOUR THYROID) 30 mg TABLET"
4,10163,THYROID1,"THYROID,(ARMOUR) (ARMOUR THYROID) 60 mg TABLET"
4,10163,TIAG4,tiaGABine (GABITRIL) 4 mg TABLET
4,10163,TICA90,TICAGRELOR (BRILINTA) 90 mg TABLET
4,10163,TIDALCABLE,END-Tidal Cable (Supplies) MISC.
4,10163,SUFE50,SUFentanil (SUFENTA) 50 mcg (1 mL) AMPUL
4,10163,SUFENLD,SUFentanil/NSS 0.9% (L&D) (SUFenta L&D) 5 mcg (2 mL) SYRINGE
4,10163,SUNI12.5,SUNItinib (NO PYXIS) (SUTENT) 12.5 mg CAPSULE
4,10163,SUNI25,SUNItinib (NO PYXIS) (SUTENT) 25 mg CAPSULE
4,10163,SUPPJEFF,SUPPLIES-JEFFSTAT (Supplies) MISC.
4,10163,SUPPLY32,Non-DEHP Extension Set 0.2 Micron Filter (2H5660) (Supplies) MISC.
4,10163,SUPPLY33,Non-DEHP Tubing (2H8519) (Supplies) MISC.
4,10163,SYMB160,SYMBICORT 160-4.5 mcg INHALER (BUDES/FORMOT 160-4.5 MCG) (6 g) INHALER
4,10163,SYMB80,SYMBICORT 80-4.5 mcg INHALER (BUDESON/FORMOT 80-4.5 MCG) (6.9 g) INHALER
4,10163,SYMM10,AMANTADINE (SYMMETREL) 100 mg (10 mL) SYRUP
4,10163,SYMM100,AMANTADINE (SYMMETREL) 100 mg CAPSULE
4,10163,SYNA,PALIVIZUMAB (SYNAGIS) 100 mg VIAL
4,10163,SYNA.025CR,FLUOCINOLONE (SYNALAR 0.025%) CREAM (GM)
4,10163,SYNA.025OI,FLUOCINOLONE (SYNALAR 0.025%) (60 g) OINTMENT
4,10163,SYNT.075,LEVOTHYROXINE (SYNTHROID) 75 mcg TABLET
4,10163,SYNT.1,LEVOTHYROXINE (SYNTHROID) 100 mcg TABLET
4,10163,SYNT.112,LEVOTHYROXINE (SYNTHROID) 112 mcg TABLET
4,10163,SYNT.125,LEVOTHYROXINE (SYNTHROID) 125 mcg TABLET
4,10163,SYNT.15,LEVOTHYROXINE (SYNTHROID) 150 mcg TABLET
4,10163,SYNT.175,LEVOTHYROXINE (SYNTHROID) 175 mcg TABLET
4,10163,SYNT.2,LEVOTHYROXINE (SYNTHROID) 200 mcg TABLET
4,10163,SYNTH.05,LEVOTHYROXINE (SYNTHROID) 50 mcg TABLET
4,10163,SYNTHR.088,LEVOTHYROXINE (SYNTHROID) 88 mcg TABLET
4,10163,TACR0.5,TACROLIMUS (PROGRAF) 0.5 mg CAPSULE
4,10163,TACR10,TACRINE (COGNEX) 10 mg CAPSULE
4,10163,TACROSU,TACROLIMUS 0.05mg/kg SUSP (PROGRAF) mL(S)
4,10163,UNASYN1.5,UNASYN (AMPICILLIN/SULBACTAM) 1.5 g INJ.
4,10163,UNASYN1.5IVPB,UNASYN 0.9% NSS (AMPICILLIN/SULBACTAM) 1.5 g (50 mL) PIGGYBACK
4,10163,UNASYN3,UNASYN (AMPICILLIN/SULBACTAM) 3 g INJ.
4,10163,UNASYN3IVPB,UNASYN 0.9% NSS (AMPICILLIN/SULBACTAM) 3 g (100 mL) PIGGYBACK
4,10163,URE5,BETHANECHOL (URECHOLINE) 5 mg TABLET
4,10163,UREA20,UREA (TOPICAL) 20% (CARMOL 20%) CREAM
4,10163,UREC10,BETHANECHOL (URECHOLINE) 10 mg TABLET
4,10163,UREC25,BETHANECHOL (URECHOLINE) 25 mg TABLET
4,10163,URGENT,URGENT USE MEDICATIONS (URGENT) EACH
4,10163,URSO250,URSODIOL (URSO) 250 mg TABLET
4,10163,USEDRSI,KIT - Used RSI Kit (Used RSI Kit) MISC.
4,10163,UVAD20,METHOXSALEN (UVADEX) 200 mcg VIAL
4,10163,VALA100,valACYclovir (VALTREX) 1000 mg TABLET
4,10163,VALA500,valACYclovir (VALTREX) 500 mg TABLET
4,10163,VALASUS,valACYclovir (VALTREX) 50 mg (1 mL) SUSPENSION
4,10163,VALG450,valGANciclovir (VALCYTE) 450 mg TABLET
4,10163,VALGSOL,valGANciclovir (VALCYTE SOLUTION) 50 mg SOLUTION
4,10163,VALIINJ5,DIAZEPAM (VALIUM) 10 mg (2 mL) SYRINGE
4,10163,VALP250CAP,VALPROIC ACID (DEPAKENE) 250 mg CAPSULE
4,10163,VALP500INJ,VALPROATE SODIUM (DEPACON) 500 mg (5 mL) VIAL
4,10163,VALS160,VALSARTAN (DIOVAN) 160 mg TABLET
4,10163,VALS320,VALSARTAN (DIOVAN) 320 mg TABLET
4,10163,VALS40,VALSARTAN (DIOVAN) 40 mg TABLET
4,10163,VALS80,VALSARTAN (DIOVAN) 80 mg TABLET
4,10163,VALSYRUP,VALPROATE SODIUM (DEPAKENE SYRUP) 250 mg (5 mL) SYRUP
4,10163,VANC15PB,VANCOMYCIN w/ 0.9% NSS (VANCOCIN) 1.5 g (250 mL) PIGGYBACK
4,10163,TIGAN200,TRIMETHOBENZAMIDE (TIGAN) 200 mg VIAL
4,10163,TIGAN300,TRIMETHOBENZAMIDE (TIGAN) 300 mg CAPSULE
4,10163,TIGE50,TIGECYCLINE (TYGACIL) 50 mg INJ.
4,10163,TIMO.25,TIMOLOL 0.25% (TIMPOTIC 0.25%) DROPS
4,10163,TIMO.5OPTH,TIMOLOL 0.5% (OPHTH) (TIMOPTIC 0.5%) DROPS
4,10163,TIOT18,TIOTROPIUM 18mcg CAP-HANDIHALER KIT (SPIRIVA) 18 mcg MISC.
4,10163,TIPR250,TIPRANAVIR (APTIVUS) 250 mg CAPSULE
4,10163,TIRINFUSIO,TIROFIBAN (AGGRASTAT) 12.5 mg (250 mL) BAG
4,10163,TIROINF,TIROFIBAN (AGGRASTAT) 12.5 mg (250 mL) BAG
4,10163,TISS4ML,TISSEEL FROZEN FIBRIN SEALANT (TISSEEL FROZEN FIBRIN SEALANT) 4 mL KIT
4,10163,TISSSD10,TISSEEL VH S/D FIBRIN SEALANT (TISSEELS VH S/D) 10 mL KIT
4,10163,TISSSF10,TISSEEL FROZEN FIBRIN SEALANT (TISSEEL FROZEN FIBRIN SEALANT) 10 mL KIT
4,10163,TIZAN2,tiZANidine (ZANAFLEX) 2 mg TABLET
4,10163,TIZAN4,tiZANidine (ZANAFLEX) 4 mg TABLET
4,10163,TOBDEXOINT,TOBRADEX (OPHTH) (TOBRAMYCIN / DEXAMETHASONE) OINTMENT
4,10163,TOBI300,TOBRAMYCIN NEB SOLUTION (TOBRADEX) 300 mg (5 mL) VIAL
4,10163,TOBRA2.5,TOBRADEX (OPHTH) (TOBRAMYCIN / DEXAMETHASONE) (2.5 mL) DROPS
4,10163,TOBRAM,TOBRAMYCIN (TOBRAMYCIN) 1.2 g POWDER
4,10163,TRUV,TRUVADA (EMTRICITABINE / TENOFOVIR) TABLET
4,10163,TTS0.1,cloNIDine TTS-1 (CATAPRES-TTS 1) 0.1 mg PATCH(ES)
4,10163,TTS0.2,cloNIDine TTS-2 (CATAPRES-TTS 2) 0.2 mg PATCH(ES)
4,10163,TUBERCULIN,TUBERCULIN INTER (TUBERSOL) 5 unit (0.1 mL) mL(S)
4,10163,TUMS,CALCIUM CARBONATE (CHEWABLE) (TUMS) 200 mg TABLET
4,10163,TWINRIX,TWINRIX (HEP A / HEP B VACCINE) (TWINRIX) SYRINGE
4,10163,ULCER6,PHENOL 0.6% (ULCERASE LIQUID 0.6%) (180 mL) BOTTLE
4,10163,UNAPED,UNASYN PEDS (UNASYN PEDS) INJ.
4,10163,KEPP500,Levetiracetam w/0.82% NSS (Keppra) 500 mg (100 mL) IVPB
4,10163,KET20SYR,KETAMINE (KETAMINE) 20 mg (2 mL) SYRINGE
4,10163,KET50SYR,KETAMINE (KETAMINE) 50 mg (5 mL) SYRINGE
4,10163,KETA100,Ketamine (Ketalor) 10 mg/1 mL (10 mL) SYRINGE
4,10163,KETA200,KETAMINE (KETALAR) 10 mg/1 mL (20 mL) VIAL
4,10163,KETA500,KETAMINE (KETAMINE) 500 mg (500 mL) BAG
4,10163,KETAIN,KETAMINE INFUSION (KETAMINE INFUSION) BAG
4,10163,KETAINF,KETAMINE (KETAMINE) 1 mg/1 mL (1 EA) BAG
4,10163,KETAINF10,KETAMINE (KETAMINE) 10 mg/1 mL (1 EA) BAG
4,10163,KETAINF102,KETAMINE (KETAMINE) 10 mg/1 mL (1 EA) BAG
4,10163,KETALAR100,KETAMINE (Ketalar) 100 mg/1 mL (5 mL) VIAL
4,10163,KETALAR50,KETAMINE (KETALAR) 50 mg/1 mL (10 mL) VIAL
4,10163,KETAMINE1000,KETAMINE (kETAMINE) 1000 mg (100 mL) BAG
4,10163,KETAMINE150,KETAMINE (KETAMINE) 150 mg (150 mL) BAG
4,10163,KETO10,KETORLAC (Toradol  (BLACK BOX DISPOSAL)) 10 mg TABLET
4,10163,KETODIASTI1,KETO-DIASTIX REAGENT (KETO-DIASTIX REAGENT) STRIPS
4,10163,KETOR15MG,KETOROLAC (TORADOL) 15 mg (1 mL) VIAL
4,10163,KEY,Key (Supplies) MISC.
4,10163,KEY/PRINTER,Key - Printer Cards (Supplies) MISC.
4,10163,KINE5,SINCALIDE (KINEVAC) 5 mcg INJ.
4,10163,KLON.5,clonAZEPAM (KlonoPIN) 0.5 mg TABLET
4,10163,KLON1,clonAZEPAM (KlonoPIN) 1 mg TABLET
4,10163,KLON2,clonAZEPAM (KlonoPIN) 2 mg TABLET
4,10163,KLORCON,POTASSIUM CHLORIDE (KLOR-CON) 20 mEq PACKET
4,10163,KONDREG,MINERAL OIL (MINERAL OIL) EACH
4,10163,INDO25,INDOMETHACIN (INDOCIN) 25 mg CAPSULE
4,10163,INDO50,INDOMETHACIN (INDOCIN) 50 mg CAPSULE
4,10163,INDO50SUPP,INDOMETHACIN (INDOCIN) 50 mg SUPPOSITORY
4,10163,INDUCKIT,ANESTHESIA INDUCTION - KIT (KIT - ANESTHESIA INDUCTION) MISC.
4,10163,INFVAC,INFLUENZA CURRENT VACCINE (INFLUENZA CURRENT SYR) SYRINGE
4,10163,INFVACC,INFLUENZA CURRENT VACCINE (INFLUENZA CURRENT SYR) SYRINGE
4,10163,INFVACV,INFLUENZA VACCINE (FLUZONE; FLUARIX) (0.5 mL) VIAL
4,10163,INSBAG,INSULIN HUMAN REG COSIGN REQUIRED 100 unit (100 mL) BAG
4,10163,INSNPHCOS,INSULIN HUMAN NPH COSIGN REQUIRED (HumuLIN N;NovoLIN N) UNITS
4,10163,INSREG,INSULIN HUMAN REGULAR COSIGN REQUIRED (HumuLIN R) UNITS
4,10163,INSSUBPUMP,INSULIN SUBCUTAN PUMP (INSULIN SUBCUT PUMP SIGN) MED
4,10163,INSULBOLUS,INSULIN BOLUS DOSE (INSULIN BOLUS DOSE) EACH
4,10163,INSULREG,"INSULIN REG HUMAN COSIGN REQUIRED (INSULIN, HUMAN REG) UNITS"
4,10163,IODOSORB,CADEXOMER IODINE (IODOSORB) 40 g (1.4 oz) GEL
4,10163,IODOSORB10,CADEXOMER IODINE (IODOSORB) 10 g (0.35 oz) GEL
4,10163,KCL10LIQ,POTASSIUM CHLORIDE (K-LOR.) 20 mEq LIQUID
4,10163,KCL20D5WNSS9,KCL 20 MEQ / D5W / NSS 0.9% (KCL 20 MEQ / D5W / NSS 0.9%) (1000 mL) BAG
4,10163,KCL20NSS,KCL 20 MEQ / NSS 0.9% (KCL 20 MEQ / NSS 0.9%) (1000 mL) BAG
4,10163,KCL20RIDER,POTASSIUM CHLORIDE (POTASSIUM CHLORIDE) 20 mEq (100 mL) BAG
4,10163,KCLPED,POTASSIUM CHLORIDE INJ. (POTASSIUM CHLORIDE) 2 mEq VIAL
4,10163,KDUR10,POTASSIUM CHLORIDE (K-DUR) 10 mEq TABLET
4,10163,KDUR20,POTASSIUM CHLORIDE (K-DUR) 20 mEq TABLET
4,10163,KENA40,TRIAMCINOLONE ACETONIDE (KENALOG-40) 40 mg (1 mL) VIAL
4,10163,KENALOG40,TRIAMCINOLONE ACETONIDE (KENALOG-40) 200 mg (5 mL) VIAL
4,10163,KEPP1000,Levetiracetam w/0.75% NSS (Keppra) 1000 mg (100 mL) IVPB
4,10163,KEPP1500,Levetiracetam w/0.54% NSS (Keppra) 1500 mg (100 mL) IVPB
4,10163,LID/EPI.5,"LIDOCAINE 0.5% / EPINEPHERINE 1:200,000 (XYLOCAINE 0.5%/EPI 1:200000) (50 mL) VIAL"
4,10163,LIDEP20,"Lidocaine 2% w/ Epi 1:200,000 (Lidocaine 2% w/ Epinephrine 1:200,000) (20 mL) VIAL"
4,10163,LIDO.5INJ,LIDOCAINE 0.5% (XYLOCAINE 0.5%) (50 mL) VIAL
4,10163,LIDO/DEX,LIDOCAINE INFUSION  0.8% (XYLOCAINE INFUSION 0.8%) (250 mL) BAG
4,10163,LIDO/DEX_2,LIDOCAINE INFUSION  0.8% (LIDOCAINE INFUSION) 250 mL (250 mL) BAG
4,10163,LIDO/PHEN,LIDOCAINE/PHENYLEPHRINE NASAL (LIDOCAINE/PHENYLEPHRINE NASAL 3%) (15 mL) BOTTLE
4,10163,LIDO12ML,LIDOCAINE (MPF)  1% (XYLOCAINE (MPF) 1%) 2 mL (2 mL) VIAL
4,10163,LIDO1INJ,LIDOCAINE 1% (XYLOCAINE 1%) (20 mL) VIAL
4,10163,LIDO2%,LIDOCAINE-MPF 2% (XYLOCAINE MPF 2%) (10 mL) VIAL
4,10163,LIDO2%VL,LIDOCAINE  2% (XYLOCAINE 2%) (50 mL) VIAL
4,10163,LIDO22ML,LIDOCAINE  2%-MPF (XYLOCAINE 2%) (2 mL) VIAL
4,10163,LIDO2EPI1,"LIDOCAINE 2% / EPINEPHrine 1:100,000 (XYLOCAINE W/EPI) (20 mL) VIAL"
4,10163,LIDO2PF,LIDOCAINE 2% (XYLOCAINE 2%) 2 % (5 mL) VIAL (SDV)
4,10163,LIDO2VIAL,LIDOCAINE 2% (DR ONLY) (PRESERVATIVE FREE (DR-OR)) 100 mg (5 mL) VIAL
4,10163,LIDO30ML,LIDOCAINE-MPF 1% (XYLOCAINE MPF 1%) (30 mL) VIAL
4,10163,LIDO4,LIDOCAINE CREAM 4% (lidocaine cream 4%) (15 g) TUBE
4,10163,LIDO4ML,LIDOCAINE TOP (LIDOCAINE TOP) 4 % (4 mL) SOLUTION
4,10163,LIDO4SOLN,LIDOCAINE 4% (XYLOCAINE 4%) (50 mL) SOLUTION
4,10163,LIDOAMP2,LIDOCAINE  2% (XYLOCAINE 2%) (10 mL) AMPULE(S)
4,10163,LOMOTLIQ,LOMOTIL (diphenoxylate/atropine) LIQUID
4,10163,LOPER2,LOPERAMIDE (IMODIUM) 2 mg CAPSULE
4,10163,LOPERLIQ,LOPERAMIDE (IMODIUM) LIQUID
4,10163,LORA.5INJ,LORazepam (ATIVAN) 2 mg (1 mL) VIAL
4,10163,LORA1INJ,LORazepam (ATIVAN (Non-Refrigerated)) 2 mg (1 mL) INJ.
4,10163,LORA2.5,LORazepam (ATIVAN) 2.5 mg TABLET
4,10163,LORAZ2,LORazepam (ATIVAN) 2 mg TABLET
4,10163,KPHOS500,K-PHOS ORIGINAL (K-PHOS ORIGINAL) 500 mg TABLET
4,10163,KPHOSPED,POTASSIUM PHOSPHATE PED (POTASSIUM PHOSPHATE PED) 3 mm/1 mL (15 mL) INJ.
4,10163,KPHOSRID,POTASSIUM PHOSPHATE (POTASSIUM PHOSPHATE) 15 mmol (150 mL) BAG
4,10163,KPO4INJ,POTASSIUM PHOSPHATE (POTASSIUM PHOSPHATE) 45 mm (15 mL) INJ.
4,10163,LEVAHFA,LEVALBUTEROLl HFA 45mcg/puff (XOPENEX HFA 45 MCG/PUFF) (15 g) INHALER
4,10163,LEVE1000,levETIRAcetam (KEPPRA) 1000 mg TABLET
4,10163,LEVE250,levETIRAcetam (KEPPRA) 250 mg TABLET
4,10163,LEVE500,levETIRAcetam (KEPPRA) 500 mg TABLET
